  0%|          | 0/1801 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 3.2971, 'grad_norm': 22.449863990439336, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 1.4503, 'grad_norm': 3.0843674301917967, 'learning_rate': 8.795302488355877e-07, 'epoch': 0.25}
{'loss': 1.5149, 'grad_norm': 2.8964084476760985, 'learning_rate': 8.789439417896618e-07, 'epoch': 0.25}
{'loss': 1.4166, 'grad_norm': 2.982320882663822, 'learning_rate': 8.783564079088476e-07, 'epoch': 0.25}
{'loss': 1.515, 'grad_norm': 2.9647965616816143, 'learning_rate': 8.777676490952919e-07, 'epoch': 0.25}
{'loss': 1.4477, 'grad_norm': 2.7935450008389884, 'learning_rate': 8.771776672551074e-07, 'epoch': 0.25}
{'loss': 1.341, 'grad_norm': 2.7963528420641075, 'learning_rate': 8.765864642983664e-07, 'epoch': 0.25}
{'loss': 1.4785, 'grad_norm': 2.9366518804885904, 'learning_rate': 8.759940421390945e-07, 'epoch': 0.25}
{'loss': 1.4537, 'grad_norm': 2.6856332607154028, 'learning_rate': 8.754004026952646e-07, 'epoch': 0.25}
{'loss': 1.4701, 'grad_norm': 3.021201773041037, 'learning_rate': 8.748055478887904e-07, 'epoch': 0.25}
{'loss': 1.3836, 'grad_norm': 2.90902639605183, 'learning_rate': 8.742094796455202e-07, 'epoch': 0.25}
{'loss': 1.3716, 'grad_norm': 2.942811506504059, 'learning_rate': 8.736121998952312e-07, 'epoch': 0.26}
{'loss': 1.4181, 'grad_norm': 2.782522074483948, 'learning_rate': 8.73013710571623e-07, 'epoch': 0.26}
{'loss': 1.5001, 'grad_norm': 3.0464651979905937, 'learning_rate': 8.724140136123105e-07, 'epoch': 0.26}
{'loss': 1.3557, 'grad_norm': 2.8227496886292194, 'learning_rate': 8.718131109588189e-07, 'epoch': 0.26}
{'loss': 1.4417, 'grad_norm': 2.7846470571973105, 'learning_rate': 8.712110045565767e-07, 'epoch': 0.26}
{'loss': 1.4305, 'grad_norm': 2.8809077593867163, 'learning_rate': 8.706076963549095e-07, 'epoch': 0.26}
{'loss': 1.4099, 'grad_norm': 2.932281933259114, 'learning_rate': 8.700031883070338e-07, 'epoch': 0.26}
{'loss': 1.4141, 'grad_norm': 3.0250651329738623, 'learning_rate': 8.693974823700506e-07, 'epoch': 0.26}
{'loss': 1.373, 'grad_norm': 2.857104247120381, 'learning_rate': 8.68790580504939e-07, 'epoch': 0.26}
{'loss': 1.4044, 'grad_norm': 2.8218478945791556, 'learning_rate': 8.6818248467655e-07, 'epoch': 0.26}
{'loss': 1.4375, 'grad_norm': 2.955570684977944, 'learning_rate': 8.675731968536002e-07, 'epoch': 0.26}
{'loss': 1.4167, 'grad_norm': 2.999464746340856, 'learning_rate': 8.66962719008665e-07, 'epoch': 0.26}
{'loss': 1.4008, 'grad_norm': 2.8955149786169265, 'learning_rate': 8.663510531181728e-07, 'epoch': 0.26}
{'loss': 1.3712, 'grad_norm': 2.837392382634058, 'learning_rate': 8.65738201162398e-07, 'epoch': 0.26}
{'loss': 1.4752, 'grad_norm': 2.72219419895317, 'learning_rate': 8.651241651254553e-07, 'epoch': 0.26}
{'loss': 1.4961, 'grad_norm': 2.903185304917132, 'learning_rate': 8.645089469952925e-07, 'epoch': 0.26}
{'loss': 1.4454, 'grad_norm': 2.914389621984606, 'learning_rate': 8.638925487636847e-07, 'epoch': 0.26}
{'loss': 1.3995, 'grad_norm': 2.8644369367739837, 'learning_rate': 8.632749724262274e-07, 'epoch': 0.26}
{'loss': 1.4273, 'grad_norm': 2.761841543716917, 'learning_rate': 8.626562199823302e-07, 'epoch': 0.27}
{'loss': 1.4204, 'grad_norm': 2.7663479654553713, 'learning_rate': 8.620362934352108e-07, 'epoch': 0.27}
{'loss': 1.4524, 'grad_norm': 3.307512796497026, 'learning_rate': 8.614151947918873e-07, 'epoch': 0.27}
{'loss': 1.3633, 'grad_norm': 2.996629607912102, 'learning_rate': 8.607929260631732e-07, 'epoch': 0.27}
{'loss': 1.4221, 'grad_norm': 2.7806394903170464, 'learning_rate': 8.601694892636699e-07, 'epoch': 0.27}
{'loss': 1.4233, 'grad_norm': 2.7083006422771683, 'learning_rate': 8.595448864117605e-07, 'epoch': 0.27}
{'loss': 1.3747, 'grad_norm': 2.692796217504705, 'learning_rate': 8.589191195296027e-07, 'epoch': 0.27}
{'loss': 1.3982, 'grad_norm': 2.9140724873698445, 'learning_rate': 8.582921906431236e-07, 'epoch': 0.27}
{'loss': 1.4536, 'grad_norm': 2.7627036104714375, 'learning_rate': 8.576641017820114e-07, 'epoch': 0.27}
{'loss': 1.3958, 'grad_norm': 3.122571651618622, 'learning_rate': 8.570348549797109e-07, 'epoch': 0.27}
{'loss': 1.3906, 'grad_norm': 2.7906753381994944, 'learning_rate': 8.564044522734146e-07, 'epoch': 0.27}
{'loss': 1.4389, 'grad_norm': 2.838900412829317, 'learning_rate': 8.557728957040578e-07, 'epoch': 0.27}
{'loss': 1.3951, 'grad_norm': 3.06244567310992, 'learning_rate': 8.551401873163113e-07, 'epoch': 0.27}
{'loss': 1.3841, 'grad_norm': 2.7339180119717534, 'learning_rate': 8.545063291585752e-07, 'epoch': 0.27}
{'loss': 1.4091, 'grad_norm': 2.9730295028669684, 'learning_rate': 8.538713232829715e-07, 'epoch': 0.27}
{'loss': 1.3676, 'grad_norm': 2.7732270475797387, 'learning_rate': 8.532351717453383e-07, 'epoch': 0.27}
{'loss': 1.394, 'grad_norm': 3.0863724162424586, 'learning_rate': 8.525978766052229e-07, 'epoch': 0.27}
{'loss': 1.4279, 'grad_norm': 2.910430776129043, 'learning_rate': 8.519594399258744e-07, 'epoch': 0.27}
{'loss': 1.421, 'grad_norm': 2.734913126660587, 'learning_rate': 8.513198637742386e-07, 'epoch': 0.28}
{'loss': 1.3531, 'grad_norm': 2.6957092024989913, 'learning_rate': 8.506791502209496e-07, 'epoch': 0.28}
{'loss': 1.3839, 'grad_norm': 3.172768048133663, 'learning_rate': 8.500373013403239e-07, 'epoch': 0.28}
{'loss': 1.4317, 'grad_norm': 2.9067404822560694, 'learning_rate': 8.493943192103542e-07, 'epoch': 0.28}
{'loss': 1.4773, 'grad_norm': 2.6258543654574398, 'learning_rate': 8.487502059127014e-07, 'epoch': 0.28}
{'loss': 1.4031, 'grad_norm': 2.702990976337592, 'learning_rate': 8.48104963532689e-07, 'epoch': 0.28}
{'loss': 1.4303, 'grad_norm': 2.890488310896924, 'learning_rate': 8.474585941592958e-07, 'epoch': 0.28}
{'loss': 1.3976, 'grad_norm': 2.6482726203474996, 'learning_rate': 8.468110998851494e-07, 'epoch': 0.28}
{'loss': 1.4928, 'grad_norm': 2.7137697752483767, 'learning_rate': 8.461624828065189e-07, 'epoch': 0.28}
{'loss': 1.3805, 'grad_norm': 2.7567363876641235, 'learning_rate': 8.45512745023309e-07, 'epoch': 0.28}
{'loss': 1.3643, 'grad_norm': 2.8208233254671535, 'learning_rate': 8.448618886390521e-07, 'epoch': 0.28}
{'loss': 1.4206, 'grad_norm': 2.853804485102225, 'learning_rate': 8.442099157609026e-07, 'epoch': 0.28}
{'loss': 1.409, 'grad_norm': 2.9610442209532484, 'learning_rate': 8.435568284996293e-07, 'epoch': 0.28}
{'loss': 1.307, 'grad_norm': 2.7064179774540924, 'learning_rate': 8.42902628969609e-07, 'epoch': 0.28}
{'loss': 1.3453, 'grad_norm': 3.0088951257628467, 'learning_rate': 8.422473192888192e-07, 'epoch': 0.28}
{'loss': 1.4736, 'grad_norm': 2.7604292983088055, 'learning_rate': 8.415909015788319e-07, 'epoch': 0.28}
{'loss': 1.3932, 'grad_norm': 2.806206524684976, 'learning_rate': 8.409333779648059e-07, 'epoch': 0.28}
{'loss': 1.4515, 'grad_norm': 2.9585400685592917, 'learning_rate': 8.402747505754808e-07, 'epoch': 0.28}
{'loss': 1.4602, 'grad_norm': 2.9503008704259037, 'learning_rate': 8.396150215431697e-07, 'epoch': 0.29}
{'loss': 1.3728, 'grad_norm': 3.1814044280608647, 'learning_rate': 8.389541930037516e-07, 'epoch': 0.29}
{'loss': 1.4104, 'grad_norm': 2.9118899075529883, 'learning_rate': 8.382922670966659e-07, 'epoch': 0.29}
{'loss': 1.3011, 'grad_norm': 2.9102799728702218, 'learning_rate': 8.376292459649046e-07, 'epoch': 0.29}
{'loss': 1.4846, 'grad_norm': 3.0001664163465884, 'learning_rate': 8.369651317550054e-07, 'epoch': 0.29}
{'loss': 1.4677, 'grad_norm': 2.7593488221223605, 'learning_rate': 8.362999266170447e-07, 'epoch': 0.29}
{'loss': 1.4087, 'grad_norm': 2.8281210145683233, 'learning_rate': 8.356336327046311e-07, 'epoch': 0.29}
{'loss': 1.4211, 'grad_norm': 2.7438757551137365, 'learning_rate': 8.349662521748977e-07, 'epoch': 0.29}
{'loss': 1.4335, 'grad_norm': 2.676166998859026, 'learning_rate': 8.34297787188496e-07, 'epoch': 0.29}
{'loss': 1.4254, 'grad_norm': 2.8288016639794455, 'learning_rate': 8.336282399095882e-07, 'epoch': 0.29}
{'loss': 1.4207, 'grad_norm': 3.042131859961249, 'learning_rate': 8.329576125058405e-07, 'epoch': 0.29}
{'loss': 1.4139, 'grad_norm': 2.9653769400966667, 'learning_rate': 8.322859071484159e-07, 'epoch': 0.29}
{'loss': 1.2882, 'grad_norm': 2.976578682813551, 'learning_rate': 8.316131260119674e-07, 'epoch': 0.29}
{'loss': 1.3725, 'grad_norm': 2.843276273289458, 'learning_rate': 8.309392712746308e-07, 'epoch': 0.29}
{'loss': 1.4303, 'grad_norm': 2.9358833851622417, 'learning_rate': 8.302643451180178e-07, 'epoch': 0.29}
{'loss': 1.3982, 'grad_norm': 3.0465525752757743, 'learning_rate': 8.295883497272085e-07, 'epoch': 0.29}
{'loss': 1.468, 'grad_norm': 2.8172496530327553, 'learning_rate': 8.289112872907453e-07, 'epoch': 0.29}
{'loss': 1.4788, 'grad_norm': 2.733759892427345, 'learning_rate': 8.282331600006243e-07, 'epoch': 0.29}
{'loss': 1.3583, 'grad_norm': 2.867614154728818, 'learning_rate': 8.275539700522899e-07, 'epoch': 0.3}
{'loss': 1.4908, 'grad_norm': 2.8283848084429026, 'learning_rate': 8.268737196446263e-07, 'epoch': 0.3}
{'loss': 1.4425, 'grad_norm': 2.985774600443679, 'learning_rate': 8.261924109799511e-07, 'epoch': 0.3}
{'loss': 1.3722, 'grad_norm': 2.950599053794345, 'learning_rate': 8.255100462640083e-07, 'epoch': 0.3}
{'loss': 1.437, 'grad_norm': 2.737196567975509, 'learning_rate': 8.248266277059606e-07, 'epoch': 0.3}
{'loss': 1.4088, 'grad_norm': 3.0642654641847615, 'learning_rate': 8.241421575183824e-07, 'epoch': 0.3}
{'loss': 1.2892, 'grad_norm': 2.775455616875841, 'learning_rate': 8.234566379172529e-07, 'epoch': 0.3}
{'loss': 1.3534, 'grad_norm': 2.831276316408098, 'learning_rate': 8.227700711219492e-07, 'epoch': 0.3}
{'loss': 1.4445, 'grad_norm': 2.8310855019710752, 'learning_rate': 8.22082459355238e-07, 'epoch': 0.3}
{'loss': 1.4039, 'grad_norm': 2.8566669559411255, 'learning_rate': 8.213938048432696e-07, 'epoch': 0.3}
{'loss': 1.3484, 'grad_norm': 3.048616562256155, 'learning_rate': 8.207041098155699e-07, 'epoch': 0.3}
{'loss': 1.42, 'grad_norm': 3.0599113931656037, 'learning_rate': 8.200133765050337e-07, 'epoch': 0.3}
{'loss': 1.4322, 'grad_norm': 3.0327666702163, 'learning_rate': 8.19321607147917e-07, 'epoch': 0.3}
{'loss': 1.444, 'grad_norm': 2.900120661225426, 'learning_rate': 8.186288039838304e-07, 'epoch': 0.3}
{'loss': 1.3566, 'grad_norm': 2.79575886256285, 'learning_rate': 8.179349692557311e-07, 'epoch': 0.3}
{'loss': 1.4744, 'grad_norm': 2.8515680959161, 'learning_rate': 8.172401052099161e-07, 'epoch': 0.3}
{'loss': 1.35, 'grad_norm': 3.1572775499285153, 'learning_rate': 8.165442140960149e-07, 'epoch': 0.3}
{'loss': 1.3659, 'grad_norm': 2.8764981105315526, 'learning_rate': 8.158472981669822e-07, 'epoch': 0.3}
{'loss': 1.395, 'grad_norm': 2.8539776435092663, 'learning_rate': 8.151493596790903e-07, 'epoch': 0.31}
{'loss': 1.4358, 'grad_norm': 3.142559531727719, 'learning_rate': 8.144504008919222e-07, 'epoch': 0.31}
{'loss': 1.4741, 'grad_norm': 2.878148233152094, 'learning_rate': 8.137504240683642e-07, 'epoch': 0.31}
{'loss': 1.3556, 'grad_norm': 2.7784468616660773, 'learning_rate': 8.130494314745984e-07, 'epoch': 0.31}
{'loss': 1.5063, 'grad_norm': 2.811185250444439, 'learning_rate': 8.123474253800956e-07, 'epoch': 0.31}
{'loss': 1.4767, 'grad_norm': 2.9853154816002685, 'learning_rate': 8.116444080576075e-07, 'epoch': 0.31}
{'loss': 1.3815, 'grad_norm': 2.8745873195960523, 'learning_rate': 8.109403817831601e-07, 'epoch': 0.31}
{'loss': 1.334, 'grad_norm': 3.145399225801176, 'learning_rate': 8.102353488360453e-07, 'epoch': 0.31}
{'loss': 1.3781, 'grad_norm': 2.7804412260025604, 'learning_rate': 8.095293114988151e-07, 'epoch': 0.31}
{'loss': 1.369, 'grad_norm': 3.0317723570980317, 'learning_rate': 8.088222720572719e-07, 'epoch': 0.31}
{'loss': 1.3846, 'grad_norm': 2.8853459757955044, 'learning_rate': 8.081142328004636e-07, 'epoch': 0.31}
{'loss': 1.4373, 'grad_norm': 2.787150973619871, 'learning_rate': 8.074051960206744e-07, 'epoch': 0.31}
{'loss': 1.4085, 'grad_norm': 2.9263525661296352, 'learning_rate': 8.06695164013418e-07, 'epoch': 0.31}
{'loss': 1.427, 'grad_norm': 2.855896768339626, 'learning_rate': 8.059841390774306e-07, 'epoch': 0.31}
{'loss': 1.3908, 'grad_norm': 2.9560793410604216, 'learning_rate': 8.052721235146624e-07, 'epoch': 0.31}
{'loss': 1.3366, 'grad_norm': 2.7354649130986366, 'learning_rate': 8.045591196302712e-07, 'epoch': 0.31}
{'loss': 1.3324, 'grad_norm': 2.7031696859897614, 'learning_rate': 8.038451297326144e-07, 'epoch': 0.31}
{'loss': 1.4156, 'grad_norm': 2.778910545178207, 'learning_rate': 8.031301561332416e-07, 'epoch': 0.31}
{'loss': 1.2951, 'grad_norm': 2.767359385583933, 'learning_rate': 8.024142011468869e-07, 'epoch': 0.32}
{'loss': 1.4244, 'grad_norm': 2.8690378877966354, 'learning_rate': 8.016972670914623e-07, 'epoch': 0.32}
{'loss': 1.4079, 'grad_norm': 3.109200615757368, 'learning_rate': 8.009793562880488e-07, 'epoch': 0.32}
{'loss': 1.4317, 'grad_norm': 2.7222025420647653, 'learning_rate': 8.002604710608901e-07, 'epoch': 0.32}
{'loss': 1.4338, 'grad_norm': 2.988097551653461, 'learning_rate': 7.995406137373846e-07, 'epoch': 0.32}
{'loss': 1.3698, 'grad_norm': 2.8974333461543806, 'learning_rate': 7.988197866480775e-07, 'epoch': 0.32}
{'loss': 1.2968, 'grad_norm': 3.110133093023239, 'learning_rate': 7.98097992126654e-07, 'epoch': 0.32}
{'loss': 1.4958, 'grad_norm': 3.1128429223939293, 'learning_rate': 7.973752325099313e-07, 'epoch': 0.32}
{'loss': 1.4025, 'grad_norm': 2.843725237935582, 'learning_rate': 7.96651510137851e-07, 'epoch': 0.32}
{'loss': 1.4051, 'grad_norm': 2.8505243586274838, 'learning_rate': 7.959268273534717e-07, 'epoch': 0.32}
{'loss': 1.3799, 'grad_norm': 2.750190574654959, 'learning_rate': 7.952011865029613e-07, 'epoch': 0.32}
{'loss': 1.4054, 'grad_norm': 2.939872347734018, 'learning_rate': 7.944745899355896e-07, 'epoch': 0.32}
{'loss': 1.3618, 'grad_norm': 2.92203633192316, 'learning_rate': 7.9374704000372e-07, 'epoch': 0.32}
{'loss': 1.3524, 'grad_norm': 2.8802397564785394, 'learning_rate': 7.930185390628035e-07, 'epoch': 0.32}
{'loss': 1.2984, 'grad_norm': 2.7835734468295468, 'learning_rate': 7.922890894713688e-07, 'epoch': 0.32}
{'loss': 1.432, 'grad_norm': 2.7421710569224373, 'learning_rate': 7.915586935910168e-07, 'epoch': 0.32}
{'loss': 1.4015, 'grad_norm': 2.5981689052585053, 'learning_rate': 7.908273537864113e-07, 'epoch': 0.32}
{'loss': 1.4492, 'grad_norm': 2.7608515136391376, 'learning_rate': 7.900950724252727e-07, 'epoch': 0.32}
{'loss': 1.3531, 'grad_norm': 2.7407373900574665, 'learning_rate': 7.893618518783692e-07, 'epoch': 0.33}
{'loss': 1.3978, 'grad_norm': 2.8491165875399704, 'learning_rate': 7.886276945195097e-07, 'epoch': 0.33}
{'loss': 1.4004, 'grad_norm': 2.974065815368816, 'learning_rate': 7.878926027255365e-07, 'epoch': 0.33}
{'loss': 1.3431, 'grad_norm': 3.1907662934738217, 'learning_rate': 7.871565788763166e-07, 'epoch': 0.33}
{'loss': 1.3773, 'grad_norm': 3.2427835461425314, 'learning_rate': 7.864196253547348e-07, 'epoch': 0.33}
{'loss': 1.3514, 'grad_norm': 2.951361875309978, 'learning_rate': 7.856817445466857e-07, 'epoch': 0.33}
{'loss': 1.3479, 'grad_norm': 2.851583488252271, 'learning_rate': 7.849429388410659e-07, 'epoch': 0.33}
{'loss': 1.383, 'grad_norm': 2.8361838508989754, 'learning_rate': 7.842032106297665e-07, 'epoch': 0.33}
{'loss': 1.5065, 'grad_norm': 3.131824288078078, 'learning_rate': 7.83462562307665e-07, 'epoch': 0.33}
{'loss': 1.2663, 'grad_norm': 2.961927314746728, 'learning_rate': 7.827209962726181e-07, 'epoch': 0.33}
{'loss': 1.4219, 'grad_norm': 2.764852466439961, 'learning_rate': 7.819785149254532e-07, 'epoch': 0.33}
{'loss': 1.3814, 'grad_norm': 2.9981548063631633, 'learning_rate': 7.812351206699614e-07, 'epoch': 0.33}
{'loss': 1.3872, 'grad_norm': 2.992129897940121, 'learning_rate': 7.804908159128893e-07, 'epoch': 0.33}
{'loss': 1.3481, 'grad_norm': 3.0160497625395934, 'learning_rate': 7.797456030639313e-07, 'epoch': 0.33}
{'loss': 1.4262, 'grad_norm': 2.9663102943244826, 'learning_rate': 7.78999484535721e-07, 'epoch': 0.33}
{'loss': 1.4083, 'grad_norm': 2.955299941960591, 'learning_rate': 7.782524627438254e-07, 'epoch': 0.33}
{'loss': 1.3812, 'grad_norm': 3.0219964764668266, 'learning_rate': 7.77504540106735e-07, 'epoch': 0.33}
{'loss': 1.3585, 'grad_norm': 3.0438022711636163, 'learning_rate': 7.767557190458568e-07, 'epoch': 0.33}
{'loss': 1.3923, 'grad_norm': 3.1328076246426093, 'learning_rate': 7.760060019855068e-07, 'epoch': 0.34}
{'loss': 1.3793, 'grad_norm': 3.1577008272302605, 'learning_rate': 7.752553913529018e-07, 'epoch': 0.34}
{'loss': 1.3663, 'grad_norm': 2.8058942129182087, 'learning_rate': 7.74503889578151e-07, 'epoch': 0.34}
{'loss': 1.2655, 'grad_norm': 2.7537131204804353, 'learning_rate': 7.737514990942495e-07, 'epoch': 0.34}
{'loss': 1.3859, 'grad_norm': 2.9367365716129687, 'learning_rate': 7.72998222337069e-07, 'epoch': 0.34}
{'loss': 1.3375, 'grad_norm': 2.8578201633180425, 'learning_rate': 7.722440617453507e-07, 'epoch': 0.34}
{'loss': 1.3804, 'grad_norm': 2.8874202894719634, 'learning_rate': 7.714890197606973e-07, 'epoch': 0.34}
{'loss': 1.318, 'grad_norm': 2.861345991776713, 'learning_rate': 7.707330988275649e-07, 'epoch': 0.34}
{'loss': 1.4217, 'grad_norm': 2.8178077747945225, 'learning_rate': 7.699763013932553e-07, 'epoch': 0.34}
{'loss': 1.3796, 'grad_norm': 2.7198741818661887, 'learning_rate': 7.692186299079079e-07, 'epoch': 0.34}
{'loss': 1.3809, 'grad_norm': 2.893449826278112, 'learning_rate': 7.684600868244919e-07, 'epoch': 0.34}
{'loss': 1.37, 'grad_norm': 2.65349928436297, 'learning_rate': 7.677006745987982e-07, 'epoch': 0.34}
{'loss': 1.4017, 'grad_norm': 2.8039358171733997, 'learning_rate': 7.669403956894318e-07, 'epoch': 0.34}
{'loss': 1.3104, 'grad_norm': 2.832897047873461, 'learning_rate': 7.661792525578034e-07, 'epoch': 0.34}
{'loss': 1.3583, 'grad_norm': 3.0314948219008886, 'learning_rate': 7.654172476681216e-07, 'epoch': 0.34}
{'loss': 1.368, 'grad_norm': 2.80286092779617, 'learning_rate': 7.646543834873851e-07, 'epoch': 0.34}
{'loss': 1.3329, 'grad_norm': 2.9627124950530708, 'learning_rate': 7.638906624853742e-07, 'epoch': 0.34}
{'loss': 1.3985, 'grad_norm': 2.803901414589824, 'learning_rate': 7.631260871346441e-07, 'epoch': 0.34}
{'loss': 1.3998, 'grad_norm': 3.0150655965825806, 'learning_rate': 7.623606599105149e-07, 'epoch': 0.35}
{'loss': 1.3155, 'grad_norm': 2.8700845707607705, 'learning_rate': 7.61594383291065e-07, 'epoch': 0.35}
{'loss': 1.3513, 'grad_norm': 2.7255667930282557, 'learning_rate': 7.60827259757123e-07, 'epoch': 0.35}
{'loss': 1.3953, 'grad_norm': 2.9864643201913648, 'learning_rate': 7.60059291792259e-07, 'epoch': 0.35}
{'loss': 1.4002, 'grad_norm': 3.089582832176163, 'learning_rate': 7.592904818827774e-07, 'epoch': 0.35}
{'loss': 1.368, 'grad_norm': 2.8456853665509043, 'learning_rate': 7.585208325177077e-07, 'epoch': 0.35}
{'loss': 1.3461, 'grad_norm': 2.9818810325957648, 'learning_rate': 7.577503461887982e-07, 'epoch': 0.35}
{'loss': 1.3606, 'grad_norm': 2.7382161244381185, 'learning_rate': 7.569790253905059e-07, 'epoch': 0.35}
{'loss': 1.344, 'grad_norm': 2.8911913844741206, 'learning_rate': 7.562068726199897e-07, 'epoch': 0.35}
{'loss': 1.3601, 'grad_norm': 2.769581696396824, 'learning_rate': 7.554338903771023e-07, 'epoch': 0.35}
{'loss': 1.4257, 'grad_norm': 2.983265159708177, 'learning_rate': 7.546600811643816e-07, 'epoch': 0.35}
{'loss': 1.4171, 'grad_norm': 2.6483367162140183, 'learning_rate': 7.538854474870426e-07, 'epoch': 0.35}
{'loss': 1.4099, 'grad_norm': 2.783321196371666, 'learning_rate': 7.531099918529702e-07, 'epoch': 0.35}
{'loss': 1.4158, 'grad_norm': 2.7260569536832784, 'learning_rate': 7.523337167727094e-07, 'epoch': 0.35}
{'loss': 1.3985, 'grad_norm': 2.870614396001996, 'learning_rate': 7.515566247594593e-07, 'epoch': 0.35}
{'loss': 1.4254, 'grad_norm': 3.043869978104453, 'learning_rate': 7.507787183290627e-07, 'epoch': 0.35}
{'loss': 1.3143, 'grad_norm': 2.658233275348822, 'learning_rate': 7.5e-07, 'epoch': 0.35}
{'loss': 1.4272, 'grad_norm': 2.682592321794658, 'learning_rate': 7.492204722933797e-07, 'epoch': 0.35}
{'loss': 1.3627, 'grad_norm': 2.8409372097799768, 'learning_rate': 7.484401377329305e-07, 'epoch': 0.36}
{'loss': 1.342, 'grad_norm': 2.980102990950635, 'learning_rate': 7.476589988449938e-07, 'epoch': 0.36}
{'loss': 1.3948, 'grad_norm': 2.9323359322180584, 'learning_rate': 7.468770581585146e-07, 'epoch': 0.36}
{'loss': 1.4099, 'grad_norm': 2.916947234770102, 'learning_rate': 7.460943182050337e-07, 'epoch': 0.36}
{'loss': 1.3745, 'grad_norm': 2.7685027787000904, 'learning_rate': 7.453107815186802e-07, 'epoch': 0.36}
{'loss': 1.4379, 'grad_norm': 3.1323683281595796, 'learning_rate': 7.445264506361617e-07, 'epoch': 0.36}
{'loss': 1.4242, 'grad_norm': 2.8945916795909357, 'learning_rate': 7.437413280967577e-07, 'epoch': 0.36}
{'loss': 1.3684, 'grad_norm': 2.7662416243978796, 'learning_rate': 7.429554164423102e-07, 'epoch': 0.36}
{'loss': 1.4384, 'grad_norm': 3.023035715065778, 'learning_rate': 7.421687182172165e-07, 'epoch': 0.36}
{'loss': 1.3055, 'grad_norm': 2.835319528147661, 'learning_rate': 7.4138123596842e-07, 'epoch': 0.36}
{'loss': 1.3816, 'grad_norm': 2.9573355038098965, 'learning_rate': 7.405929722454025e-07, 'epoch': 0.36}
{'loss': 1.38, 'grad_norm': 2.705973133444542, 'learning_rate': 7.39803929600176e-07, 'epoch': 0.36}
{'loss': 1.4085, 'grad_norm': 2.6831375199720995, 'learning_rate': 7.39014110587274e-07, 'epoch': 0.36}
{'loss': 1.4385, 'grad_norm': 2.781399916062412, 'learning_rate': 7.382235177637437e-07, 'epoch': 0.36}
{'loss': 1.3849, 'grad_norm': 2.8473127487716763, 'learning_rate': 7.374321536891376e-07, 'epoch': 0.36}
{'loss': 1.3931, 'grad_norm': 2.8909863055506886, 'learning_rate': 7.366400209255046e-07, 'epoch': 0.36}
{'loss': 1.3074, 'grad_norm': 2.9499256311875617, 'learning_rate': 7.358471220373831e-07, 'epoch': 0.36}
{'loss': 1.3913, 'grad_norm': 2.984036886706833, 'learning_rate': 7.35053459591791e-07, 'epoch': 0.36}
{'loss': 1.3978, 'grad_norm': 2.8892604033045286, 'learning_rate': 7.342590361582187e-07, 'epoch': 0.37}
{'loss': 1.3906, 'grad_norm': 2.7372787819712783, 'learning_rate': 7.334638543086203e-07, 'epoch': 0.37}
{'loss': 1.2464, 'grad_norm': 2.710135829290497, 'learning_rate': 7.32667916617405e-07, 'epoch': 0.37}
{'loss': 1.354, 'grad_norm': 2.6762011074287653, 'learning_rate': 7.318712256614294e-07, 'epoch': 0.37}
{'loss': 1.3592, 'grad_norm': 3.2377710920938108, 'learning_rate': 7.310737840199885e-07, 'epoch': 0.37}
{'loss': 1.4342, 'grad_norm': 2.9538492746114415, 'learning_rate': 7.302755942748078e-07, 'epoch': 0.37}
{'loss': 1.4483, 'grad_norm': 3.300089775910743, 'learning_rate': 7.294766590100346e-07, 'epoch': 0.37}
{'loss': 1.2971, 'grad_norm': 2.8911545751369134, 'learning_rate': 7.286769808122304e-07, 'epoch': 0.37}
{'loss': 1.3591, 'grad_norm': 2.848766317409537, 'learning_rate': 7.278765622703612e-07, 'epoch': 0.37}
{'loss': 1.3102, 'grad_norm': 2.966035352691291, 'learning_rate': 7.270754059757904e-07, 'epoch': 0.37}
{'loss': 1.2914, 'grad_norm': 3.129557272497756, 'learning_rate': 7.262735145222695e-07, 'epoch': 0.37}
{'loss': 1.3919, 'grad_norm': 2.815788561752842, 'learning_rate': 7.254708905059304e-07, 'epoch': 0.37}
{'loss': 1.3879, 'grad_norm': 3.2521258517356015, 'learning_rate': 7.246675365252766e-07, 'epoch': 0.37}
{'loss': 1.3431, 'grad_norm': 3.031580140494306, 'learning_rate': 7.238634551811748e-07, 'epoch': 0.37}
{'loss': 1.439, 'grad_norm': 3.1662326606732387, 'learning_rate': 7.230586490768465e-07, 'epoch': 0.37}
{'loss': 1.2964, 'grad_norm': 3.044684143691069, 'learning_rate': 7.222531208178599e-07, 'epoch': 0.37}
{'loss': 1.4012, 'grad_norm': 2.948828024759518, 'learning_rate': 7.214468730121208e-07, 'epoch': 0.37}
{'loss': 1.4019, 'grad_norm': 2.8656179312901076, 'learning_rate': 7.206399082698649e-07, 'epoch': 0.37}
{'loss': 1.3118, 'grad_norm': 3.1773598487409247, 'learning_rate': 7.198322292036485e-07, 'epoch': 0.38}
